"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
8.87574338572986,-0.834544173441613,0.507779972137301,-1.64351533978177,0.100276354181832,0.253551957530794,"YDR299W"
120.020848362444,0.28577066543471,0.1425360067928,2.00490158146583,0.0449735696218888,0.143404503488917,"YDL015C"
173.944700713426,0.057073774131083,0.1186615239865,0.48097961507368,0.630530986838859,0.793696964657567,"YDR304C"
6.51038149022698,0.949276357333859,0.656601031400868,1.44574301887489,0.148249293526967,0.329632892023912,"YDR271C"
25.7452111360213,-0.378280257080942,0.302392281128278,-1.25095870724449,0.210949543146226,0.417164726555282,"YDL181W"
26.9222736947475,0.29189152407435,0.311138686926055,0.938139602497327,0.348172672131313,0.563360189324748,"YDR367W"
60.9778510754571,-0.827508413701819,0.201305517666412,-4.11070905206435,3.94445972722764e-05,0.000363125785037911,"YDR085C"
258.126634893136,-0.218240940521795,0.0974133650291845,-2.24035932293696,0.0250676048218381,0.0934244810238638,"YDL097C"
17.9854083980759,0.508484927425226,0.380919335487027,1.3348887285417,0.181912767365815,0.379708273811285,"YDL139C"
46.7891848438121,0.48094330288599,0.235526046656765,2.04199624505596,0.0411519038011969,0.134655141987153,"YDR200C"
14.3845226639705,0.514555538428549,0.414585204301445,1.24113338606849,0.214556478004376,0.42132580589971,"YDR191W"
24.8251371670454,-0.812654929054937,0.306568320018504,-2.65081182884744,0.00802985647176194,0.0388456115433943,"YDR451C"
32.7896852722957,0.0560939592571498,0.268248552046719,0.209111880862568,0.834360900146542,0.914039340948252,"YDR469W"
31.4098885216871,0.162808117054257,0.274916188258631,0.592210004385386,0.553709970970883,0.740546614692687,"YDR470C"
45.4901260872749,0.0010276456302195,0.225091315456332,0.00456546103582956,0.996357301780959,0.99878625668535,"YDR105C"
204.733161010426,-0.0797888034606411,0.111060186897642,-0.718428499802346,0.472493119396648,0.67980815498916,"YDR483W"
37.0442275642804,-0.0787990144226862,0.252284914163907,-0.312341364856606,0.754781106739429,0.868192749788776,"YDL123W"
18.1171513298523,0.697330975289175,0.373651735892925,1.86625916141603,0.0620051154754598,0.179788025302967,"YDL199C"
57.6315527494016,0.262648490772881,0.204851842214446,1.28213877861021,0.199793967718719,0.402196211778414,"YDR505C"
29.3888916465782,0.0710480518947852,0.280822782954852,0.252999600485434,0.800268521923273,0.892919002030165,"YDL045W-A"
42.1608864453645,0.181754356631186,0.23885036432307,0.760954906417241,0.446684001674901,0.6552073537053,"YDL045C"
31.1534422333418,-0.551343603305519,0.270787282939427,-2.03607642619188,0.0417426814980733,0.135867472021169,"YDR361C"
13.584073961434,1.41736138194995,0.479619374132937,2.95517958279371,0.00312487099941987,0.017569921900111,"YDR199W"
37.0473300932663,-0.113419871161707,0.249019558894575,-0.45546571387882,0.648774228422938,0.807596254472791,"YDR266C"
2.44122619225371,-0.0298481760297764,1.04753281137705,-0.0284937862619682,0.977268323863313,0.988887642327556,"YDL242W"
314.618650697391,0.116186927225271,0.0891992239782046,1.30255535915492,0.192726606628274,0.394667234290569,"YDR002W"
